source,destination,duration
"[""87b916836ffffff"", ""87b916820ffffff"", ""driving""]",1773.7
"[""87b916836ffffff"", ""87b91690affffff"", ""driving""]",1871.5
"[""87b916836ffffff"", ""87b91691dffffff"", ""driving""]",1450.5
"[""87b916836ffffff"", ""87b91691cffffff"", ""driving""]",1475.8
"[""87b916836ffffff"", ""87b916911ffffff"", ""driving""]",1620.7
"[""87b91698dffffff"", ""87b916998ffffff"", ""driving""]",1560.7
"[""87b91698dffffff"", ""87b91699bffffff"", ""driving""]",1979
"[""87b91698dffffff"", ""87b9168a6ffffff"", ""driving""]",1898.3
"[""87b91698dffffff"", ""87b9168a0ffffff"", ""driving""]",2086.9
"[""87b91698dffffff"", ""87b9168a1ffffff"", ""driving""]",1958.6
"[""87b91698dffffff"", ""87b9168acffffff"", ""driving""]",2164.6
"[""87b91698dffffff"", ""87b916813ffffff"", ""driving""]",1745.4
"[""87b91698dffffff"", ""87b916811ffffff"", ""driving""]",1472.4
"[""87b91698dffffff"", ""87b916802ffffff"", ""driving""]",1567.3
"[""87b91698dffffff"", ""87b916800ffffff"", ""driving""]",1540.2
"[""87b91698dffffff"", ""87b916804ffffff"", ""driving""]",1469.7
"[""87b91698dffffff"", ""87b916822ffffff"", ""driving""]",1579.7
"[""87b91698dffffff"", ""87b916826ffffff"", ""driving""]",1551.8
"[""87b91698dffffff"", ""87b916919ffffff"", ""driving""]",2104
"[""87b91698dffffff"", ""87b916918ffffff"", ""driving""]",1391.9
"[""87b91698dffffff"", ""87b91691effffff"", ""driving""]",1502.4
"[""87b916862ffffff"", ""87b91695cffffff"", ""driving""]",870.2
"[""87b916862ffffff"", ""87b91695effffff"", ""driving""]",903.5
"[""87b916862ffffff"", ""87b916828ffffff"", ""driving""]",700.9
"[""87b916862ffffff"", ""87b91682bffffff"", ""driving""]",641.9
"[""87b916862ffffff"", ""87b91680dffffff"", ""driving""]",792.1
"[""87b916862ffffff"", ""87b916809ffffff"", ""driving""]",752.7
"[""87b916862ffffff"", ""87b916856ffffff"", ""driving""]",907.5
"[""87b916862ffffff"", ""87b916851ffffff"", ""driving""]",900.7
"[""87b916862ffffff"", ""87b916949ffffff"", ""driving""]",1333
"[""87b916862ffffff"", ""87b916948ffffff"", ""driving""]",1002.5
"[""87b916862ffffff"", ""87b91694effffff"", ""driving""]",1002.5
"[""87b916862ffffff"", ""87b916943ffffff"", ""driving""]",1007
"[""87b91688effffff"", ""87b9168a2ffffff"", ""driving""]",1113.7
"[""87b91688effffff"", ""87b9168b3ffffff"", ""driving""]",1091.3
"[""87b91688effffff"", ""87b916894ffffff"", ""driving""]",788.2
"[""87b91688effffff"", ""87b916890ffffff"", ""driving""]",718.9
"[""87b91688effffff"", ""87b916893ffffff"", ""driving""]",850.2
"[""87b91688effffff"", ""87b916c6dffffff"", ""driving""]",796.8
"[""87b91688effffff"", ""87b916c69ffffff"", ""driving""]",778.5
"[""87b91688effffff"", ""87b916135ffffff"", ""driving""]",1082.5
"[""87b91688effffff"", ""87b916123ffffff"", ""driving""]",1027
"[""87b91688effffff"", ""87b916121ffffff"", ""driving""]",930.8
"[""87b91688effffff"", ""87b9168d2ffffff"", ""driving""]",987.7
"[""87b91688effffff"", ""87b9168d0ffffff"", ""driving""]",1159.5
"[""87b91688effffff"", ""87b9168d5ffffff"", ""driving""]",1091.1
"[""87b91688effffff"", ""87b9168f3ffffff"", ""driving""]",2163.7
"[""87b91688effffff"", ""87b9168f0ffffff"", ""driving""]",2323
"[""87b91688effffff"", ""87b9168f4ffffff"", ""driving""]",888
"[""87b91688effffff"", ""87b91681affffff"", ""driving""]",906.5
"[""87b91688effffff"", ""87b9168adffffff"", ""driving""]",806.8
"[""87b91688effffff"", ""87b9168acffffff"", ""driving""]",1068.5
"[""87b91688effffff"", ""87b9168a1ffffff"", ""driving""]",947.8
"[""87b91688effffff"", ""87b9168a0ffffff"", ""driving""]",1051
"[""87be4924affffff"", ""87be49253ffffff"", ""driving""]",1061.1
"[""87be4924affffff"", ""87be492edffffff"", ""driving""]",1212
"[""87be4924affffff"", ""87be492e9ffffff"", ""driving""]",1141.4
"[""87be4924affffff"", ""87b9145b6ffffff"", ""driving""]",1183.8
"[""87be4924affffff"", ""87b9145b0ffffff"", ""driving""]",886.2
"[""87be4924affffff"", ""87b9145b1ffffff"", ""driving""]",969.4
"[""87be4924affffff"", ""87b914584ffffff"", ""driving""]",902.1
"[""87be4924affffff"", ""87b914585ffffff"", ""driving""]",938.3
"[""87b914584ffffff"", ""87be49258ffffff"", ""driving""]",990.6
"[""87b914584ffffff"", ""87be4925affffff"", ""driving""]",853.6
"[""87b914584ffffff"", ""87be492e9ffffff"", ""driving""]",831.2
"[""87b914584ffffff"", ""87be492ebffffff"", ""driving""]",886.7
"[""87b914584ffffff"", ""87be492cdffffff"", ""driving""]",1282.3
"[""87b914584ffffff"", ""87be492c9ffffff"", ""driving""]",1557.7
"[""87b914584ffffff"", ""87b914596ffffff"", ""driving""]",772.9
"[""87b914584ffffff"", ""87b914592ffffff"", ""driving""]",883.4
"[""87b914584ffffff"", ""87b914593ffffff"", ""driving""]",869.8
"[""87b914584ffffff"", ""87b914598ffffff"", ""driving""]",1068.6
"[""87b914584ffffff"", ""87b914516ffffff"", ""driving""]",932
"[""87b914584ffffff"", ""87be4924bffffff"", ""driving""]",826.8
"[""87b914584ffffff"", ""87be4925dffffff"", ""driving""]",1055.2
"[""87b9145b0ffffff"", ""87be49253ffffff"", ""driving""]",1125.6
"[""87b9145b0ffffff"", ""87be492ecffffff"", ""driving""]",1263.6
"[""87b9145b0ffffff"", ""87be492eeffffff"", ""driving""]",1177.4
"[""87b9145b0ffffff"", ""87be492c1ffffff"", ""driving""]",971.6
"[""87b9145b0ffffff"", ""87be492ceffffff"", ""driving""]",1177
"[""87b9145b0ffffff"", ""87be492caffffff"", ""driving""]",1658.6
"[""87b9145b0ffffff"", ""87b916964ffffff"", ""driving""]",1824.6
"[""87b9145b0ffffff"", ""87b916965ffffff"", ""driving""]",1429.3
"[""87b9145b0ffffff"", ""87b914592ffffff"", ""driving""]",1221.8
"[""87b9145b0ffffff"", ""87b914593ffffff"", ""driving""]",1208.2
"[""87b9145b0ffffff"", ""87b91459cffffff"", ""driving""]",1068.5
"[""87b9145b0ffffff"", ""87b914583ffffff"", ""driving""]",983.6
"[""87b9145b0ffffff"", ""87b9145a1ffffff"", ""driving""]",972.3
"[""87b9145b0ffffff"", ""87b9145a5ffffff"", ""driving""]",955.5
"[""87b9145b0ffffff"", ""87be4924bffffff"", ""driving""]",1093.5
"[""87b9145b0ffffff"", ""87be4925dffffff"", ""driving""]",776
"[""87b9145b0ffffff"", ""87be4925cffffff"", ""driving""]",598.7
"[""87b9145b0ffffff"", ""87be49251ffffff"", ""driving""]",981.1
"[""87b916896ffffff"", ""87b916c45ffffff"", ""driving""]",1257.4
"[""87b916896ffffff"", ""87b916c6affffff"", ""driving""]",803.1
"[""87b916896ffffff"", ""87b916c6bffffff"", ""driving""]",1147.7
"[""87b916896ffffff"", ""87b916c69ffffff"", ""driving""]",1229.3
"[""87b916896ffffff"", ""87b91689affffff"", ""driving""]",1033.2
"[""87b916896ffffff"", ""87b916898ffffff"", ""driving""]",857.9
"[""87b916896ffffff"", ""87b91689dffffff"", ""driving""]",938.4
"[""87b916896ffffff"", ""87b916883ffffff"", ""driving""]",1015.5
"[""87b916896ffffff"", ""87b916880ffffff"", ""driving""]",782.6
"[""87b916896ffffff"", ""87b916884ffffff"", ""driving""]",1590.9
"[""87b916896ffffff"", ""87b9168a2ffffff"", ""driving""]",1194
"[""87b916896ffffff"", ""87b9168b5ffffff"", ""driving""]",1493.7
"[""87b916896ffffff"", ""87b9168b4ffffff"", ""driving""]",1292
"[""87b9168e6ffffff"", ""87b916802ffffff"", ""driving""]",1375.4
"[""87b9168e6ffffff"", ""87b916811ffffff"", ""driving""]",1284.1
"[""87b9168e6ffffff"", ""87b916813ffffff"", ""driving""]",1136.7
"[""87b9168e6ffffff"", ""87b9168acffffff"", ""driving""]",1233.1
"[""87b9168e6ffffff"", ""87b9168abffffff"", ""driving""]",781
"[""87b9168e6ffffff"", ""87b91688dffffff"", ""driving""]",699.4
"[""87b9168e6ffffff"", ""87b916889ffffff"", ""driving""]",701.8
"[""87b9168e6ffffff"", ""87b9168d5ffffff"", ""driving""]",597.6
"[""87b9168e6ffffff"", ""87b9168c3ffffff"", ""driving""]",766.6
"[""87b9168e6ffffff"", ""87b9168c1ffffff"", ""driving""]",2024.2
"[""87b9168e6ffffff"", ""87b9168eaffffff"", ""driving""]",1764.5
"[""87b9168e6ffffff"", ""87b9168e8ffffff"", ""driving""]",1647.3
"[""87b9168e6ffffff"", ""87b9168edffffff"", ""driving""]",1384
"[""87b9168e6ffffff"", ""87b916853ffffff"", ""driving""]",1392.3
"[""87b9168e6ffffff"", ""87b916854ffffff"", ""driving""]",1587.8
"[""87b9168e6ffffff"", ""87b916872ffffff"", ""driving""]",1570.9
"[""87b9168e6ffffff"", ""87b91680dffffff"", ""driving""]",1455
"[""87b9168e6ffffff"", ""87b91680cffffff"", ""driving""]",1254.7
"[""87b9168e6ffffff"", ""87b916800ffffff"", ""driving""]",1478.2
"[""87be492ceffffff"", ""87be492e2ffffff"", ""driving""]",1149.7
"[""87be492ceffffff"", ""87be492f3ffffff"", ""driving""]",795.2
"[""87be492ceffffff"", ""87be492d0ffffff"", ""driving""]",1845.3
"[""87be492ceffffff"", ""87be492d3ffffff"", ""driving""]",1578.4
"[""87be492ceffffff"", ""87b91692dffffff"", ""driving""]",1980.6
"[""87be492ceffffff"", ""87b916929ffffff"", ""driving""]",1477.7
"[""87be492ceffffff"", ""87b916974ffffff"", ""driving""]",1211.6
"[""87be492ceffffff"", ""87b916975ffffff"", ""driving""]",1285.7
"[""87be492ceffffff"", ""87b916962ffffff"", ""driving""]",3618.6
"[""87be492ceffffff"", ""87b916963ffffff"", ""driving""]",2009.1
"[""87be492ceffffff"", ""87b914592ffffff"", ""driving""]",1663.8
"[""87be492ceffffff"", ""87b914590ffffff"", ""driving""]",1932.9
"[""87be492ceffffff"", ""87b9145b3ffffff"", ""driving""]",1115.7
"[""87be492ceffffff"", ""87b9145b4ffffff"", ""driving""]",1003.4
"[""87be492ceffffff"", ""87be4925affffff"", ""driving""]",1222.8
"[""87be492ceffffff"", ""87be492edffffff"", ""driving""]",1175.8
"[""87be492ceffffff"", ""87be492ecffffff"", ""driving""]",1346.7
"[""87be492ceffffff"", ""87be492e1ffffff"", ""driving""]",1653.4
"[""87b916813ffffff"", ""87b916988ffffff"", ""driving""]",1195.7
"[""87b916813ffffff"", ""87b91698affffff"", ""driving""]",860.1
"[""87b916813ffffff"", ""87b916999ffffff"", ""driving""]",833.9
"[""87b916813ffffff"", ""87b9168a6ffffff"", ""driving""]",973.2
"[""87b916813ffffff"", ""87b9168a2ffffff"", ""driving""]",922.5
"[""87b916813ffffff"", ""87b916884ffffff"", ""driving""]",1225.9
"[""87b916813ffffff"", ""87b916880ffffff"", ""driving""]",862.5
"[""87b916813ffffff"", ""87b916881ffffff"", ""driving""]",816
"[""87b916813ffffff"", ""87b91688cffffff"", ""driving""]",939.6
"[""87b916813ffffff"", ""87b91688dffffff"", ""driving""]",912.7
"[""87b916813ffffff"", ""87b9168f2ffffff"", ""driving""]",1002.4
"[""87b916813ffffff"", ""87b9168f0ffffff"", ""driving""]",2447.5
"[""87b916813ffffff"", ""87b9168f5ffffff"", ""driving""]",1102.1
"[""87b916813ffffff"", ""87b9168e4ffffff"", ""driving""]",970.5
"[""87b916813ffffff"", ""87b91680effffff"", ""driving""]",925.8
"[""87b916813ffffff"", ""87b916805ffffff"", ""driving""]",1062.1
"[""87b916813ffffff"", ""87b916804ffffff"", ""driving""]",934.7
"[""87b916813ffffff"", ""87b916831ffffff"", ""driving""]",979.1
"[""87b916813ffffff"", ""87b916830ffffff"", ""driving""]",1045.6
"[""87b91696affffff"", ""87b916964ffffff"", ""driving""]",1497.7
"[""87b91696affffff"", ""87b916966ffffff"", ""driving""]",1210.8
"[""87b91696affffff"", ""87b916975ffffff"", ""driving""]",1212.1
"[""87b91696affffff"", ""87b916970ffffff"", ""driving""]",1365.5
"[""87b91696affffff"", ""87b916973ffffff"", ""driving""]",1874.7
"[""87b91696affffff"", ""87b916955ffffff"", ""driving""]",1110.4
"[""87b91696affffff"", ""87b916951ffffff"", ""driving""]",1224
"[""87b91696affffff"", ""87b91695effffff"", ""driving""]",1285.1
"[""87b91696affffff"", ""87b916959ffffff"", ""driving""]",1137.5
"[""87b91696affffff"", ""87b916864ffffff"", ""driving""]",1104.1
"[""87b91696affffff"", ""87b916865ffffff"", ""driving""]",1104.1
"[""87b91696affffff"", ""87b914598ffffff"", ""driving""]",1016.3
"[""87b91696affffff"", ""87b91459cffffff"", ""driving""]",1032.3
"[""87b91696affffff"", ""87b914591ffffff"", ""driving""]",920.5
"[""87b91696affffff"", ""87b914590ffffff"", ""driving""]",1049.2
"[""87b91696affffff"", ""87b914596ffffff"", ""driving""]",1097.8
"[""87b91696affffff"", ""87be492cbffffff"", ""driving""]",1235.9
"[""87be49253ffffff"", ""87be492e2ffffff"", ""driving""]",1070.8
"[""87be49253ffffff"", ""87be492c4ffffff"", ""driving""]",1180.7
"[""87be49253ffffff"", ""87be492c0ffffff"", ""driving""]",1418.6
"[""87be49253ffffff"", ""87be492c1ffffff"", ""driving""]",1257.7
"[""87be49253ffffff"", ""87be492ccffffff"", ""driving""]",1400.4
"[""87be49253ffffff"", ""87be492cdffffff"", ""driving""]",1611.5
"[""87be49253ffffff"", ""87b9145b2ffffff"", ""driving""]",1459.1
"[""87be49253ffffff"", ""87b9145b5ffffff"", ""driving""]",1021
"[""87be49253ffffff"", ""87b9145a6ffffff"", ""driving""]",1292.8
"[""87be49253ffffff"", ""87b9145a4ffffff"", ""driving""]",1085.8
"[""87be49253ffffff"", ""87be4924effffff"", ""driving""]",1597.4
"[""87b9168c3ffffff"", ""87b9168f5ffffff"", ""driving""]",1319.4
"[""87b9168c3ffffff"", ""87b9168f0ffffff"", ""driving""]",2449.4
"[""87b9168c3ffffff"", ""87b9168f2ffffff"", ""driving""]",771.2
"[""87b9168c3ffffff"", ""87b916889ffffff"", ""driving""]",647
"[""87b9168c3ffffff"", ""87b9168d6ffffff"", ""driving""]",817.6
"[""87b9168c3ffffff"", ""87b9168d2ffffff"", ""driving""]",705.1
"[""87b9168c3ffffff"", ""87b91612cffffff"", ""driving""]",742.2
"[""87b9168c3ffffff"", ""87b916128ffffff"", ""driving""]",735.4
"[""87b9168c3ffffff"", ""87b916129ffffff"", ""driving""]",925.7
"[""87b9168c3ffffff"", ""87b916174ffffff"", ""driving""]",1796.7
"[""87b9168c3ffffff"", ""87b9168e9ffffff"", ""driving""]",1807.6
"[""87b9168c3ffffff"", ""87b9168edffffff"", ""driving""]",1544.3
"[""87b9168c3ffffff"", ""87b9168ecffffff"", ""driving""]",1616
"[""87b9168c3ffffff"", ""87b9168e1ffffff"", ""driving""]",1507.2
"[""87b9168c3ffffff"", ""87b9168e0ffffff"", ""driving""]",1561.3
"[""87b91691bffffff"", ""87b9169aaffffff"", ""driving""]",1374.3
"[""87b91691bffffff"", ""87b91698cffffff"", ""driving""]",1255.6
"[""87b91691bffffff"", ""87b916988ffffff"", ""driving""]",1291.2
"[""87b91691bffffff"", ""87b916989ffffff"", ""driving""]",1274.6
"[""87b91691bffffff"", ""87b916814ffffff"", ""driving""]",1258
"[""87b91691bffffff"", ""87b916815ffffff"", ""driving""]",1627.2
"[""87b91691bffffff"", ""87b916802ffffff"", ""driving""]",1225.3
"[""87b91691bffffff"", ""87b916800ffffff"", ""driving""]",1124.9
"[""87b91691bffffff"", ""87b916805ffffff"", ""driving""]",974.9
"[""87b91691bffffff"", ""87b91682effffff"", ""driving""]",925.7
"[""87b91691bffffff"", ""87b91682cffffff"", ""driving""]",1085.2
"[""87b91691bffffff"", ""87b916952ffffff"", ""driving""]",1218.3
"[""87b91691bffffff"", ""87b916956ffffff"", ""driving""]",1365.5
"[""87b91691bffffff"", ""87b91690dffffff"", ""driving""]",1243.6
"[""87b91691bffffff"", ""87b91690cffffff"", ""driving""]",1190.7
"[""87b91691bffffff"", ""87b916901ffffff"", ""driving""]",1241.2
"[""87b91681cffffff"", ""87b916830ffffff"", ""driving""]",1046.8
"[""87b91681cffffff"", ""87b916832ffffff"", ""driving""]",888
"[""87b91681cffffff"", ""87b916989ffffff"", ""driving""]",944.7
"[""87b91681cffffff"", ""87b91698bffffff"", ""driving""]",866.3
"[""87b91681cffffff"", ""87b9168a5ffffff"", ""driving""]",868
"[""87b91681cffffff"", ""87b9168a1ffffff"", ""driving""]",893.6
"[""87b91681cffffff"", ""87b9168aeffffff"", ""driving""]",962.4
"[""87b91681cffffff"", ""87b9168aaffffff"", ""driving""]",881.2
"[""87b91681cffffff"", ""87b9168abffffff"", ""driving""]",943.7
"[""87b91681cffffff"", ""87b9168f6ffffff"", ""driving""]",918.6
"[""87b91681cffffff"", ""87b9168f0ffffff"", ""driving""]",2377.5
"[""87b91681cffffff"", ""87b9168f1ffffff"", ""driving""]",2696.4
"[""87b91681cffffff"", ""87b9168e2ffffff"", ""driving""]",1252.8
"[""87b91681cffffff"", ""87b9168e0ffffff"", ""driving""]",1171.6
"[""87b91681cffffff"", ""87b9168e5ffffff"", ""driving""]",785.7
"[""87b91681cffffff"", ""87b916856ffffff"", ""driving""]",904.7
"[""87b91681cffffff"", ""87b916809ffffff"", ""driving""]",969.2
"[""87b91681cffffff"", ""87b91680dffffff"", ""driving""]",1036.1
"[""87b91681cffffff"", ""87b91682bffffff"", ""driving""]",961.6
"[""87b91681cffffff"", ""87b916828ffffff"", ""driving""]",1034.3
"[""87b91681cffffff"", ""87b91682effffff"", ""driving""]",967.9
"[""87b91681cffffff"", ""87b916823ffffff"", ""driving""]",930
"[""87b91681cffffff"", ""87b916822ffffff"", ""driving""]",967.6
"[""87b91681cffffff"", ""87b916835ffffff"", ""driving""]",1126.3
"[""87b916973ffffff"", ""87b91692dffffff"", ""driving""]",2115.5
"[""87b916973ffffff"", ""87b916928ffffff"", ""driving""]",1794.5
"[""87b916973ffffff"", ""87b91692affffff"", ""driving""]",1176
"[""87b916973ffffff"", ""87b916901ffffff"", ""driving""]",1691.4
"[""87b916973ffffff"", ""87b91690effffff"", ""driving""]",1407
"[""87b916973ffffff"", ""87b91690affffff"", ""driving""]",1764.4
"[""87b916973ffffff"", ""87b916820ffffff"", ""driving""]",1409.8
"[""87b916973ffffff"", ""87b916821ffffff"", ""driving""]",1359.6
"[""87b916973ffffff"", ""87b91682cffffff"", ""driving""]",1426
"[""87b916973ffffff"", ""87b91695affffff"", ""driving""]",1628
"[""87b916973ffffff"", ""87b91695dffffff"", ""driving""]",1454.4
"[""87b916973ffffff"", ""87b91694effffff"", ""driving""]",1335.3
"[""87b916973ffffff"", ""87b91694cffffff"", ""driving""]",1596
"[""87b916973ffffff"", ""87b91696effffff"", ""driving""]",1799.7
"[""87b916973ffffff"", ""87b916965ffffff"", ""driving""]",1652.5
"[""87b916973ffffff"", ""87b916964ffffff"", ""driving""]",2073
"[""87b916973ffffff"", ""87be492d9ffffff"", ""driving""]",1589.9
"[""87b916973ffffff"", ""87be492d8ffffff"", ""driving""]",1521.7
"[""87b916973ffffff"", ""87be492deffffff"", ""driving""]",2870.8
"[""87b916874ffffff"", ""87b916950ffffff"", ""driving""]",1036.3
"[""87b916874ffffff"", ""87b916952ffffff"", ""driving""]",1058
"[""87b916874ffffff"", ""87b916821ffffff"", ""driving""]",1093.9
"[""87b916874ffffff"", ""87b916823ffffff"", ""driving""]",1138.6
"[""87b916874ffffff"", ""87b916805ffffff"", ""driving""]",1043.4
"[""87b916874ffffff"", ""87b91680effffff"", ""driving""]",1129.7
"[""87b916874ffffff"", ""87b91680bffffff"", ""driving""]",1001.9
"[""87b916874ffffff"", ""87b916856ffffff"", ""driving""]",842
"[""87b916874ffffff"", ""87b916851ffffff"", ""driving""]",1023.1
"[""87b916874ffffff"", ""87b916842ffffff"", ""driving""]",860.5
"[""87b916874ffffff"", ""87b916865ffffff"", ""driving""]",591
"[""87b916874ffffff"", ""87b91694bffffff"", ""driving""]",614
"[""87b916874ffffff"", ""87b916948ffffff"", ""driving""]",752
"[""87b916874ffffff"", ""87b91694effffff"", ""driving""]",752
"[""87b916874ffffff"", ""87b916943ffffff"", ""driving""]",756.5
"[""87b916874ffffff"", ""87b916942ffffff"", ""driving""]",854.8
"[""87b916874ffffff"", ""87b916955ffffff"", ""driving""]",1062.5
"[""87b914596ffffff"", ""87be492eaffffff"", ""driving""]",1664.3
"[""87b914596ffffff"", ""87be492c1ffffff"", ""driving""]",1644.4
"[""87b914596ffffff"", ""87be492c3ffffff"", ""driving""]",1420.1
"[""87b914596ffffff"", ""87be492dcffffff"", ""driving""]",1212.1
"[""87b914596ffffff"", ""87be492d8ffffff"", ""driving""]",1049.6
"[""87b914596ffffff"", ""87be492dbffffff"", ""driving""]",930.3
"[""87b914596ffffff"", ""87b916975ffffff"", ""driving""]",1019.3
"[""87b914596ffffff"", ""87b916971ffffff"", ""driving""]",1019.2
"[""87b914596ffffff"", ""87b916944ffffff"", ""driving""]",1135
"[""87b914596ffffff"", ""87b916945ffffff"", ""driving""]",966.3
"[""87b914596ffffff"", ""87b91696bffffff"", ""driving""]",1063.2
"[""87b914596ffffff"", ""87b916969ffffff"", ""driving""]",996.4
"[""87b914596ffffff"", ""87b91459affffff"", ""driving""]",1238
"[""87b914596ffffff"", ""87b914598ffffff"", ""driving""]",842.2
"[""87b914596ffffff"", ""87b914583ffffff"", ""driving""]",808.2
"[""87b914596ffffff"", ""87b914580ffffff"", ""driving""]",694.7
"[""87b914596ffffff"", ""87b9145a2ffffff"", ""driving""]",766
"[""87b914596ffffff"", ""87b9145b5ffffff"", ""driving""]",911.9
"[""87b914596ffffff"", ""87b9145b4ffffff"", ""driving""]",1125.3
"[""87b914596ffffff"", ""87be492e9ffffff"", ""driving""]",1322.3
"[""87b9168a0ffffff"", ""87b9168b6ffffff"", ""driving""]",2145.5
"[""87b9168a0ffffff"", ""87b9168b2ffffff"", ""driving""]",1082.9
"[""87b9168a0ffffff"", ""87b916894ffffff"", ""driving""]",866.4
"[""87b9168a0ffffff"", ""87b916895ffffff"", ""driving""]",1058.4
"[""87b9168a0ffffff"", ""87b916882ffffff"", ""driving""]",1396.9
"[""87b9168a0ffffff"", ""87b916883ffffff"", ""driving""]",1082.2
"[""87b9168a0ffffff"", ""87b91688cffffff"", ""driving""]",1149.9
"[""87b9168a0ffffff"", ""87b9168abffffff"", ""driving""]",934.7
"[""87b9168a0ffffff"", ""87b9168a9ffffff"", ""driving""]",990.7
"[""87b9168a0ffffff"", ""87b91681affffff"", ""driving""]",1014.5
"[""87b9168a0ffffff"", ""87b91681effffff"", ""driving""]",952.6
"[""87b9168a0ffffff"", ""87b916811ffffff"", ""driving""]",975.7
